class,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28
PUSHdown,0.791694700717926,0.831749677658081,-0.04919043555855751,0.9986783862113953,0.7215840220451355,0.7493076324462891,0.2274974137544632,0.9967753291130066,0.7331134080886841,0.7488825917243958,-0.21234771609306335,0.9995253682136536,0.6141439080238342,0.6721914410591125,0.3297346830368042,0.19024960696697235,0.6327449083328247,0.6623929738998413,-0.45996803045272827,0.9307625889778137,0.636451780796051,0.8026781678199768,0.35774731636047363,0.0702592059969902,0.6981505751609802,0.8600738644599915,-0.616529643535614,0.753078281879425,0.4599687159061432,0.7589120864868164,0.14824208617210388,0.9712096452713013,0.45743879675865173,0.7749034762382507,-0.1481085568666458,0.9903692007064819,0.25680655241012573,0.7807305455207825,0.16127720475196838,0.24636754393577576,0.23714709281921387,0.7862637042999268,-0.13025110960006714,0.9284992218017578,0.08471883833408356,0.728864848613739,0.22156381607055664,0.3306470811367035
PUSHdown,0.7899515628814697,0.8327334523200989,-0.04916159808635712,0.9985991716384888,0.7216753959655762,0.7533450722694397,0.22591754794120789,0.9966137409210205,0.7307468056678772,0.7484572529792786,-0.2115907371044159,0.9995095729827881,0.6151407361030579,0.6753789186477661,0.33058589696884155,0.1873224377632141,0.6322757601737976,0.6608310341835022,-0.4479832053184509,0.9329082369804382,0.6361828446388245,0.8036507368087769,0.3630078136920929,0.06859268248081207,0.696869969367981,0.8600719571113586,-0.5813252925872803,0.7482807636260986,0.4599798619747162,0.761324942111969,0.14807528257369995,0.9701985716819763,0.4572402536869049,0.773507297039032,-0.14793790876865387,0.9899990558624268,0.25710901618003845,0.7810624241828918,0.15536043047904968,0.24982286989688873,0.23802335560321808,0.7860683798789978,-0.1322290301322937,0.9303950071334839,0.084684818983078,0.7306463718414307,0.20896923542022705,0.3336980640888214
PUSHdown,0.7889199256896973,0.8332860469818115,-0.04915379360318184,0.9985380172729492,0.7213611006736755,0.7523837685585022,0.2260071337223053,0.9965431094169617,0.7303942441940308,0.7485601305961609,-0.2114187777042389,0.9994992017745972,0.6151637434959412,0.6747885346412659,0.3313376307487488,0.18515391647815704,0.6320532560348511,0.6607678532600403,-0.44866055250167847,0.9343869686126709,0.635532796382904,0.8035371899604797,0.3651832938194275,0.06855766475200653,0.6958160400390625,0.8600472807884216,-0.5902805328369141,0.7465671896934509,0.4599721431732178,0.7611512541770935,0.14807327091693878,0.9692869782447815,0.4570971429347992,0.7737127542495728,-0.14793573319911957,0.9897356629371643,0.2578156590461731,0.7810367345809937,0.15586403012275696,0.2517101764678955,0.2384498417377472,0.786064863204956,-0.13319556415081024,0.9321426749229431,0.08478808403015137,0.7306059002876282,0.21169209480285645,0.3361804783344269
PUSHdown,0.7859342098236084,0.8336823582649231,-0.04869313910603523,0.9984785914421082,0.7214752435684204,0.7524034976959229,0.22437754273414612,0.9964617490768433,0.729583740234375,0.7485844492912292,-0.20930342376232147,0.9994914531707764,0.6178229451179504,0.6744416952133179,0.3318386971950531,0.1844143122434616,0.6320565938949585,0.6608558297157288,-0.44812268018722534,0.9352765679359436,0.6355396509170532,0.8019388914108276,0.37662434577941895,0.06732002645730972,0.6947928071022034,0.8597671985626221,-0.5927796363830566,0.7423512935638428,0.46002188324928284,0.7609934210777283,0.147884801030159,0.9687767624855042,0.45679742097854614,0.7736963033676147,-0.1477416455745697,0.9896425604820251,0.2585262656211853,0.7810615301132202,0.15496136248111725,0.2526056468486786,0.23867571353912354,0.7862535119056702,-0.13318493962287903,0.9334522485733032,0.08541737496852875,0.7305604219436646,0.20759239792823792,0.33747005462646484
PUSHdown,0.7842832803726196,0.8340275287628174,-0.04838978499174118,0.9984378218650818,0.7216814160346985,0.7528369426727295,0.224466010928154,0.9963802695274353,0.7290009260177612,0.7484622597694397,-0.2092302143573761,0.9994885921478271,0.620146632194519,0.6749089956283569,0.3352276384830475,0.18172553181648254,0.6321333646774292,0.6609402298927307,-0.4482246935367584,0.9367983341217041,0.6357628107070923,0.8017604351043701,0.37987858057022095,0.06631354987621307,0.6939607858657837,0.8595090508460999,-0.5907902121543884,0.7404977679252625,0.46009841561317444,0.7619627714157104,0.14865931868553162,0.9683588147163391,0.456611692905426,0.7730807662010193,-0.1485104113817215,0.9895974397659302,0.25867289304733276,0.7814818620681763,0.15505217015743256,0.25798144936561584,0.23871982097625732,0.7862518429756165,-0.13643333315849304,0.9361178874969482,0.08545751124620438,0.7308638095855713,0.20670263469219208,0.34616249799728394
PUSHdown,0.7837342619895935,0.8340510725975037,-0.04798479750752449,0.9983892440795898,0.7216795682907104,0.7532442808151245,0.22507846355438232,0.9962649941444397,0.7288162112236023,0.7484472990036011,-0.20914652943611145,0.999483048915863,0.6209288835525513,0.6750823259353638,0.33851519227027893,0.17925730347633362,0.6321747899055481,0.6610124707221985,-0.44877856969833374,0.9379690289497375,0.6357734799385071,0.8010300993919373,0.3817400634288788,0.0652683898806572,0.6938790082931519,0.8594054579734802,-0.5928448438644409,0.7379938364028931,0.46018916368484497,0.7624870538711548,0.14973095059394836,0.9679263830184937,0.4565451741218567,0.7726074457168579,-0.14958259463310242,0.9895545244216919,0.25879278779029846,0.7816351056098938,0.15537604689598083,0.2630361020565033,0.23873205482959747,0.7862002849578857,-0.13925203680992126,0.9387453198432922,0.08543632179498672,0.7308325171470642,0.2073080837726593,0.35556691884994507
PUSHdown,0.7822438478469849,0.8345735669136047,-0.04715947061777115,0.9983677864074707,0.7216128706932068,0.752872109413147,0.2280111014842987,0.9962601661682129,0.728952944278717,0.74858558177948,-0.20863597095012665,0.9994844794273376,0.6208083033561707,0.6694336533546448,0.3395202159881592,0.17935775220394135,0.6322279572486877,0.6610640287399292,-0.4492754340171814,0.9384349584579468,0.6355279684066772,0.7984612584114075,0.3817114233970642,0.06566997617483139,0.693922758102417,0.8593736290931702,-0.5942124128341675,0.7373987436294556,0.46027398109436035,0.7616815567016602,0.15070661902427673,0.9677764177322388,0.45652469992637634,0.7730891108512878,-0.15055912733078003,0.9896208643913269,0.25881025195121765,0.7814992666244507,0.1582951843738556,0.267174631357193,0.23867300152778625,0.7861871719360352,-0.1389603316783905,0.9413425326347351,0.08524158596992493,0.730040967464447,0.21216347813606262,0.36424604058265686
PUSHdown,0.7823396921157837,0.8353814482688904,-0.047148220241069794,0.9983552694320679,0.7212961912155151,0.7526814341545105,0.22812077403068542,0.9962185025215149,0.7292028665542603,0.7489923238754272,-0.20862242579460144,0.9994837641716003,0.6207228302955627,0.6679962873458862,0.3389158248901367,0.1806260496377945,0.6326282024383545,0.6611683964729309,-0.45129141211509705,0.9389687776565552,0.635513424873352,0.797966718673706,0.37718337774276733,0.06637831777334213,0.6940667033195496,0.859347403049469,-0.6031298637390137,0.7378880977630615,0.46027857065200806,0.7616241574287415,0.1508728265762329,0.9675261974334717,0.4565158784389496,0.7734891176223755,-0.1507258266210556,0.989678144454956,0.2588871121406555,0.7816984057426453,0.15848901867866516,0.2727874517440796,0.23864182829856873,0.7864966988563538,-0.1385747194290161,0.9439180493354797,0.08535118401050568,0.7300236821174622,0.2127094715833664,0.3741125166416168
PUSHdown,0.7824990749359131,0.8355742692947388,-0.0469600185751915,0.9983566403388977,0.7211276292800903,0.752528727054596,0.22838911414146423,0.9961796402931213,0.7293351888656616,0.7491610646247864,-0.20841407775878906,0.9994837641716003,0.6207826137542725,0.66803377866745,0.33893710374832153,0.18148092925548553,0.6331948041915894,0.661291778087616,-0.45161476731300354,0.9397283792495728,0.6355482935905457,0.7977501153945923,0.3770142197608948,0.0671282634139061,0.6944782137870789,0.8592731356620789,-0.6054178476333618,0.7387819290161133,0.4602929651737213,0.7615711092948914,0.15091417729854584,0.9674032926559448,0.45647746324539185,0.7738410830497742,-0.15076634287834167,0.9897500276565552,0.2589432895183563,0.7818876504898071,0.15853887796401978,0.27784767746925354,0.23855969309806824,0.7868015766143799,-0.1384737193584442,0.946155846118927,0.08550940454006195,0.7300135493278503,0.21312637627124786,0.38295820355415344
PUSHdown,0.7825480103492737,0.8356548547744751,-0.04731069505214691,0.9983558654785156,0.7217496633529663,0.7516900300979614,0.22333399951457977,0.9961776733398438,0.7304075956344604,0.7491825819015503,-0.20606651902198792,0.9994872212409973,0.6217218637466431,0.6648216843605042,0.33053985238075256,0.18521779775619507,0.634039044380188,0.6616938710212708,-0.4498874545097351,0.9404051303863525,0.6354149580001831,0.7947090268135071,0.3645062744617462,0.06836055964231491,0.6946712732315063,0.8591956496238708,-0.6049802899360657,0.7406185865402222,0.46039217710494995,0.7613315582275391,0.14938974380493164,0.967512845993042,0.4564458429813385,0.773844838142395,-0.14924946427345276,0.9899191856384277,0.2595888078212738,0.7819477915763855,0.15853074193000793,0.282382607460022,0.23858673870563507,0.7871290445327759,-0.13163426518440247,0.9480388164520264,0.08681183308362961,0.7298564314842224,0.21321013569831848,0.39030134677886963
PUSHdown,0.7828768491744995,0.835722029209137,-0.04728328436613083,0.9983596205711365,0.7219868898391724,0.7503683567047119,0.22320210933685303,0.9961898922920227,0.7307465076446533,0.7492675185203552,-0.20552387833595276,0.999488115310669,0.6218903064727783,0.6632024645805359,0.3298720717430115,0.18654857575893402,0.6347641348838806,0.6617471575737,-0.450667142868042,0.940452516078949,0.6352929472923279,0.7939529418945312,0.3626813292503357,0.06900227814912796,0.6946715116500854,0.859133780002594,-0.6126090288162231,0.7415844798088074,0.46033644676208496,0.7602242231369019,0.14910981059074402,0.9675378203392029,0.4559840261936188,0.7739976048469543,-0.1489700824022293,0.9899992346763611,0.25949031114578247,0.7819136381149292,0.15854759514331818,0.2812355160713196,0.23770618438720703,0.7871367931365967,-0.1310735046863556,0.9486728310585022,0.08701062202453613,0.7286214232444763,0.21341605484485626,0.3906291723251343
PUSHdown,0.7832854986190796,0.8357740640640259,-0.047274474054574966,0.99836266040802,0.7222763895988464,0.7497525811195374,0.22278109192848206,0.996198832988739,0.7310102581977844,0.7493221759796143,-0.20501327514648438,0.9994890689849854,0.6221590638160706,0.6623367071151733,0.329071044921875,0.18771755695343018,0.6353222131729126,0.6617727875709534,-0.4507841467857361,0.9406065940856934,0.6352287530899048,0.7934771180152893,0.36159902811050415,0.06952870637178421,0.6946669816970825,0.8590800166130066,-0.6138291954994202,0.7424237132072449,0.46032246947288513,0.7595922350883484,0.14875754714012146,0.9674493670463562,0.45570287108421326,0.774044930934906,-0.14861741662025452,0.9900444149971008,0.25944632291793823,0.7818984985351562,0.15850141644477844,0.2800506353378296,0.23724761605262756,0.7871386408805847,-0.13089419901371002,0.9491518139839172,0.08725520968437195,0.7281075119972229,0.21344120800495148,0.3903049826622009
PUSHdown,0.7834237813949585,0.8357813954353333,-0.047053925693035126,0.9983407258987427,0.7223372459411621,0.7506044507026672,0.2212427854537964,0.9961572885513306,0.7310153245925903,0.7493335008621216,-0.2010631263256073,0.9994895458221436,0.6221383213996887,0.6625038981437683,0.3285538852214813,0.18987274169921875,0.6357266902923584,0.6617991924285889,-0.4403385519981384,0.9413266777992249,0.633379340171814,0.7922813892364502,0.36297863721847534,0.06905833631753922,0.6946810483932495,0.8589533567428589,-0.5889645218849182,0.7401561141014099,0.46034830808639526,0.7597675919532776,0.1478782296180725,0.9669666886329651,0.45568862557411194,0.7741705179214478,-0.14773690700531006,0.9900168180465698,0.25944530963897705,0.7821187973022461,0.15509764850139618,0.2817448079586029,0.23725037276744843,0.7872051000595093,-0.13053575158119202,0.9504125714302063,0.08737868070602417,0.7283939719200134,0.20715872943401337,0.3928487002849579
PUSHdown,0.7836008667945862,0.8357893228530884,-0.046933725476264954,0.9983130097389221,0.7224457859992981,0.7512494921684265,0.21941585838794708,0.9961113929748535,0.731031596660614,0.7493129372596741,-0.19862151145935059,0.9994880557060242,0.6221207976341248,0.6626176834106445,0.32754841446876526,0.19102002680301666,0.6360266208648682,0.6618046164512634,-0.4356893002986908,0.9418447613716125,0.6322694420814514,0.791496217250824,0.36360204219818115,0.06848893314599991,0.6946805715560913,0.8588697910308838,-0.5803126096725464,0.7373872399330139,0.46038174629211426,0.7599929571151733,0.1468009650707245,0.9664053916931152,0.4556809365749359,0.7743489146232605,-0.14665929973125458,0.9899526238441467,0.25944340229034424,0.7823015451431274,0.1533510833978653,0.2831364572048187,0.237247034907341,0.7872492671012878,-0.1297684609889984,0.9513343572616577,0.08750133961439133,0.728533148765564,0.2048683613538742,0.394415944814682
PUSHdown,0.7837666273117065,0.8359501957893372,-0.04652851074934006,0.9982742071151733,0.7228752374649048,0.7514365911483765,0.21954655647277832,0.9960816502571106,0.7310451865196228,0.7494907975196838,-0.1989336460828781,0.9994845986366272,0.6227631568908691,0.6626408100128174,0.32717978954315186,0.19009576737880707,0.6362487077713013,0.661742627620697,-0.4374660551548004,0.9416400790214539,0.6328958868980408,0.7915066480636597,0.3638609051704407,0.06800543516874313,0.6946315169334412,0.8588680624961853,-0.5851081013679504,0.7355225682258606,0.4607500433921814,0.760242223739624,0.14670534431934357,0.9657362103462219,0.45587921142578125,0.7754409313201904,-0.14656297862529755,0.9897853136062622,0.25966760516166687,0.7822979688644409,0.15207834541797638,0.28235509991645813,0.23751099407672882,0.787248432636261,-0.13064806163311005,0.9514380097389221,0.08750168979167938,0.7291004061698914,0.2019784152507782,0.39191198348999023
PUSHdown,0.7838916182518005,0.8360970616340637,-0.046359069645404816,0.9982815384864807,0.7233237028121948,0.7519885301589966,0.2197066992521286,0.9960756897926331,0.7310484647750854,0.749617338180542,-0.19923220574855804,0.9994875192642212,0.6237217783927917,0.6628299951553345,0.3246855139732361,0.1887117326259613,0.636494517326355,0.6617233753204346,-0.4383118748664856,0.9420620203018188,0.6338967680931091,0.7915363311767578,0.35981711745262146,0.0677405297756195,0.6946209669113159,0.8588624596595764,-0.5879152417182922,0.7345039248466492,0.4612404406070709,0.7611095309257507,0.1467795968055725,0.9654914736747742,0.4561713635921478,0.7757557034492493,-0.1466367542743683,0.9897250533103943,0.26001495122909546,0.7824951410293579,0.15059466660022736,0.28352904319763184,0.2381034791469574,0.7872531414031982,-0.1333625763654709,0.9523037672042847,0.08737625926733017,0.7301976084709167,0.1975412517786026,0.3922589123249054
PUSHdown,0.7828539609909058,0.8364092111587524,-0.04634779691696167,0.9982907772064209,0.7237347364425659,0.7515639662742615,0.2201572209596634,0.9961017370223999,0.7310327887535095,0.749592125415802,-0.19938117265701294,0.9994918704032898,0.6256439685821533,0.6638324856758118,0.3257356584072113,0.1853618323802948,0.6365066766738892,0.66185462474823,-0.43872737884521484,0.942461371421814,0.6399999856948853,0.7923694849014282,0.3639221787452698,0.06726108491420746,0.6946132183074951,0.8587864637374878,-0.5890830159187317,0.7347343564033508,0.4620310664176941,0.7613900899887085,0.14704886078834534,0.9655055403709412,0.4563578963279724,0.7758175730705261,-0.14689865708351135,0.9897434115409851,0.26146191358566284,0.782661497592926,0.15089578926563263,0.2828786075115204,0.23913586139678955,0.7873056530952454,-0.1355127990245819,0.9527378678321838,0.08838216960430145,0.731072187423706,0.1981821209192276,0.3922736942768097
PUSHdown,0.7819730043411255,0.8364315032958984,-0.047007203102111816,0.9982999563217163,0.7247593998908997,0.7518904209136963,0.22021973133087158,0.9961367249488831,0.730740487575531,0.7488737106323242,-0.20075444877147675,0.9994972348213196,0.6263500452041626,0.6714293956756592,0.32899636030197144,0.1800350695848465,0.6361935138702393,0.6622409224510193,-0.4395126700401306,0.9437198042869568,0.6449955105781555,0.7958129048347473,0.36986616253852844,0.06640379875898361,0.694640040397644,0.8587816953659058,-0.5756295919418335,0.735791802406311,0.4628297686576843,0.7627939581871033,0.14734257757663727,0.9657142758369446,0.4565525949001312,0.7756698727607727,-0.14718076586723328,0.989773690700531,0.2628825604915619,0.7832011580467224,0.15085171163082123,0.28357768058776855,0.24085500836372375,0.7873896360397339,-0.1381538361310959,0.953253448009491,0.08978890627622604,0.731910765171051,0.19592781364917755,0.39401543140411377
PUSHdown,0.7815449833869934,0.8380302786827087,-0.047156866639852524,0.9982897639274597,0.7245708107948303,0.7488654851913452,0.2202642261981964,0.9961655139923096,0.7307418584823608,0.748835027217865,-0.20087051391601562,0.9995014071464539,0.6255369186401367,0.6666573286056519,0.31811586022377014,0.17751801013946533,0.6357825398445129,0.6628920435905457,-0.4372890591621399,0.9440999627113342,0.6432769894599915,0.7942891716957092,0.3388187885284424,0.06683625280857086,0.6944852471351624,0.858745813369751,-0.5689722299575806,0.7373409271240234,0.46294063329696655,0.7627601623535156,0.14764747023582458,0.9657315611839294,0.45678019523620605,0.7761442065238953,-0.14748157560825348,0.9898072481155396,0.26325851678848267,0.7832017540931702,0.1525173932313919,0.2846381366252899,0.24142563343048096,0.7879664897918701,-0.13802868127822876,0.9544541239738464,0.08997601270675659,0.7320228815078735,0.19880898296833038,0.3984597325325012
PUSHdown,0.7813849449157715,0.8385127782821655,-0.04730275273323059,0.9982976913452148,0.7242021560668945,0.7468528747558594,0.22034192085266113,0.9962066411972046,0.7309929132461548,0.7488730549812317,-0.20120565593242645,0.9995064735412598,0.6238735318183899,0.6632816791534424,0.3189395070075989,0.17862467467784882,0.6356991529464722,0.6633867621421814,-0.44471460580825806,0.9438406825065613,0.6419019103050232,0.7929105162620544,0.3452184796333313,0.06757146120071411,0.6944845914840698,0.8587339520454407,-0.5969107747077942,0.7402063012123108,0.46257781982421875,0.7625476121902466,0.14765521883964539,0.9656835794448853,0.45676660537719727,0.7762962579727173,-0.14748962223529816,0.9898302555084229,0.26309046149253845,0.7827768325805664,0.15276917815208435,0.28531667590141296,0.24148675799369812,0.7880216240882874,-0.13703009486198425,0.9550380110740662,0.089173324406147,0.732229471206665,0.20184004306793213,0.399225652217865
PUSHdown,0.7812740802764893,0.8389030694961548,-0.047407764941453934,0.998293936252594,0.7240005731582642,0.7460313439369202,0.22034811973571777,0.9962316751480103,0.7311078310012817,0.7488793134689331,-0.2012719213962555,0.9995088577270508,0.6228985786437988,0.661738395690918,0.32009774446487427,0.17916305363178253,0.6355499029159546,0.6636407971382141,-0.4469932019710541,0.9435620903968811,0.6410409212112427,0.7921010851860046,0.3463437855243683,0.06807010620832443,0.6944809556007385,0.8587281107902527,-0.6017295122146606,0.7418320775032043,0.4623827338218689,0.762477457523346,0.14762887358665466,0.9654766917228699,0.45676517486572266,0.776354968547821,-0.14746412634849548,0.9897964000701904,0.26303932070732117,0.7824830412864685,0.1528649926185608,0.2854342758655548,0.2415889948606491,0.7880653738975525,-0.13633686304092407,0.9553748965263367,0.08879338204860687,0.7324540615081787,0.2029455453157425,0.39882659912109375
PUSHdown,0.780969500541687,0.8390786647796631,-0.04732341319322586,0.9982834458351135,0.7238268256187439,0.7459325790405273,0.22039835155010223,0.9962403178215027,0.7313516139984131,0.7489845156669617,-0.2012527734041214,0.9995097517967224,0.6227438449859619,0.6615427136421204,0.32088401913642883,0.1810520589351654,0.6354571580886841,0.6636577248573303,-0.44719958305358887,0.9431592226028442,0.6398343443870544,0.791912317276001,0.34912198781967163,0.06881958246231079,0.6947265863418579,0.8588094711303711,-0.6011276245117188,0.7421430349349976,0.4620485305786133,0.7614756226539612,0.14734241366386414,0.9650703072547913,0.45664533972740173,0.7763453722000122,-0.1471821516752243,0.9897000193595886,0.26226121187210083,0.7818882465362549,0.15307968854904175,0.2841733694076538,0.2411278486251831,0.7880324125289917,-0.13595378398895264,0.9548178911209106,0.08736041933298111,0.7312830686569214,0.2033756524324417,0.39566028118133545
PUSHdown,0.7808678150177002,0.8392791152000427,-0.0471317395567894,0.9982622265815735,0.7237364053726196,0.7457963824272156,0.22043681144714355,0.9962402582168579,0.7315583229064941,0.7490964531898499,-0.20108571648597717,0.9995086193084717,0.6225197315216064,0.6608234643936157,0.3213568329811096,0.18316680192947388,0.6354038119316101,0.6636272072792053,-0.44721508026123047,0.9424793124198914,0.6385235786437988,0.791195273399353,0.3544188439846039,0.06922122091054916,0.6949082612991333,0.8588820695877075,-0.6007073521614075,0.7414737939834595,0.4617390036582947,0.7605009078979492,0.14710752665996552,0.9644924402236938,0.4565647542476654,0.7763460278511047,-0.14695116877555847,0.989565908908844,0.2614172697067261,0.7814592123031616,0.15317927300930023,0.282680481672287,0.24054589867591858,0.7880194187164307,-0.13560952246189117,0.9542629718780518,0.08592766523361206,0.7302354574203491,0.20368778705596924,0.3923308551311493
PUSHdown,0.7798901796340942,0.8392763137817383,-0.0461721234023571,0.9982531666755676,0.7246458530426025,0.7487873435020447,0.2204410284757614,0.9961568713188171,0.7315609455108643,0.7480215430259705,-0.19639372825622559,0.9995142817497253,0.6230459213256836,0.6624552607536316,0.3188319504261017,0.1797308325767517,0.6350207328796387,0.6617820858955383,-0.42859071493148804,0.9442918300628662,0.6382735967636108,0.7899925112724304,0.34731483459472656,0.06720054894685745,0.6949260234832764,0.8587256073951721,-0.5501600503921509,0.7400418519973755,0.4617026746273041,0.7607660293579102,0.1470748484134674,0.9637439846992493,0.4563275873661041,0.773682177066803,-0.14692243933677673,0.9893555045127869,0.26033657789230347,0.7814686298370361,0.14845046401023865,0.2824642062187195,0.23967213928699493,0.787739098072052,-0.13814345002174377,0.9547110795974731,0.0829164981842041,0.7302383184432983,0.18869058787822723,0.38941776752471924
PUSHdown,0.7793587446212769,0.8392813801765442,-0.045642267912626266,0.9982287883758545,0.725158154964447,0.7501348853111267,0.22041280567646027,0.9960817694664001,0.7315757274627686,0.7475295662879944,-0.1942010372877121,0.999518096446991,0.6232774257659912,0.662745475769043,0.31828105449676514,0.17710746824741364,0.6346920728683472,0.6604588627815247,-0.4234781861305237,0.9456549882888794,0.6376240849494934,0.7884314060211182,0.3475545048713684,0.06529039889574051,0.6949282884597778,0.8585849404335022,-0.5435475707054138,0.7380182147026062,0.46164917945861816,0.7607837915420532,0.14706547558307648,0.9629682898521423,0.45613259077072144,0.7726833820343018,-0.14691473543643951,0.9891520142555237,0.25950488448143005,0.7814580202102661,0.14631401002407074,0.282327264547348,0.23892708122730255,0.7875488996505737,-0.13930407166481018,0.9552821516990662,0.08118380606174469,0.7301986217498779,0.18478909134864807,0.38730111718177795
PUSHdown,0.7783063054084778,0.8392571806907654,-0.045311227440834045,0.998203456401825,0.7252286672592163,0.7521445751190186,0.22038936614990234,0.9959407448768616,0.7314356565475464,0.746039628982544,-0.1901051104068756,0.9995193481445312,0.623249888420105,0.6685925126075745,0.31881600618362427,0.17263498902320862,0.6343873739242554,0.6591482162475586,-0.41253870725631714,0.9475180506706238,0.6372412443161011,0.7884826064109802,0.34987398982048035,0.06314817070960999,0.6951497793197632,0.8585675358772278,-0.5231900811195374,0.736756443977356,0.4613804221153259,0.7615089416503906,0.14634071290493011,0.9622005224227905,0.45576924085617065,0.7718755602836609,-0.1462041586637497,0.9888260364532471,0.25912079215049744,0.7814454436302185,0.14231130480766296,0.27989861369132996,0.23866240680217743,0.7864066958427429,-0.13920339941978455,0.9548003077507019,0.08003069460391998,0.7301965355873108,0.176547110080719,0.38142502307891846
PUSHdown,0.7774639129638672,0.8392310738563538,-0.044705163687467575,0.9981800317764282,0.7261966466903687,0.7533978819847107,0.22031262516975403,0.9959468245506287,0.7316800951957703,0.7463013529777527,-0.19039174914360046,0.9995205402374268,0.624212384223938,0.668464720249176,0.33057671785354614,0.17178145051002502,0.6351019144058228,0.6592090725898743,-0.42095041275024414,0.9484625458717346,0.6412756443023682,0.7881804704666138,0.3817121386528015,0.06178029254078865,0.6957189440727234,0.8582131862640381,-0.5566389560699463,0.7368841171264648,0.46138429641723633,0.7622965574264526,0.1462571769952774,0.9617092609405518,0.4557372033596039,0.7716397643089294,-0.14611823856830597,0.988612174987793,0.2592727541923523,0.7811306715011597,0.14135238528251648,0.2768985629081726,0.23867633938789368,0.7840403914451599,-0.13951006531715393,0.9539486765861511,0.08011989295482635,0.7312452793121338,0.1777055859565735,0.3729275166988373
PUSHdown,0.7767515778541565,0.8392240405082703,-0.044327616691589355,0.9981417655944824,0.7268164157867432,0.7543001174926758,0.21996071934700012,0.9959343671798706,0.7317794561386108,0.7463895082473755,-0.1908084899187088,0.9995188117027283,0.6247211694717407,0.6683475375175476,0.33376744389533997,0.17052912712097168,0.6354974508285522,0.6592558026313782,-0.4228065609931946,0.9492296576499939,0.6432806849479675,0.7880542278289795,0.38725927472114563,0.0604613833129406,0.6960811018943787,0.8579253554344177,-0.5625829696655273,0.7363447546958923,0.46138128638267517,0.7630202174186707,0.1460590660572052,0.9610602259635925,0.45565152168273926,0.7714245915412903,-0.14591562747955322,0.9883487820625305,0.2593598961830139,0.7810129523277283,0.1408308446407318,0.27378466725349426,0.23868808150291443,0.782660186290741,-0.13955439627170563,0.9529080986976624,0.08024019002914429,0.7318071722984314,0.17788907885551453,0.36463192105293274
PUSHdown,0.7767974138259888,0.8382670879364014,-0.04447893053293228,0.9981089234352112,0.7276537418365479,0.7556483149528503,0.2209230214357376,0.9958423972129822,0.7321131229400635,0.7487486600875854,-0.19123995304107666,0.9995149970054626,0.6250466108322144,0.6712671518325806,0.3334426283836365,0.16921529173851013,0.6365916728973389,0.6610205173492432,-0.42930635809898376,0.9502961039543152,0.6389153599739075,0.7870639562606812,0.38422778248786926,0.0598144456744194,0.6965702176094055,0.8579452633857727,-0.577167809009552,0.7369716167449951,0.461311012506485,0.7634707093238831,0.14597603678703308,0.9612968564033508,0.4555165767669678,0.7704222202301025,-0.14583651721477509,0.9882702827453613,0.2592843174934387,0.781427264213562,0.1406077742576599,0.272278368473053,0.23857080936431885,0.7823953628540039,-0.13949821889400482,0.9519010186195374,0.080750472843647,0.7324682474136353,0.177575945854187,0.35873743891716003
PUSHdown,0.7767750024795532,0.8375827074050903,-0.04453703761100769,0.9981279373168945,0.7283951044082642,0.7560746073722839,0.22124680876731873,0.9958134293556213,0.7324110269546509,0.7499676942825317,-0.191752627491951,0.9995163679122925,0.6255494356155396,0.6719757914543152,0.33387619256973267,0.16992561519145966,0.6370641589164734,0.6618893146514893,-0.43085312843322754,0.9514762163162231,0.6378598809242249,0.7867690920829773,0.3828349709510803,0.059642329812049866,0.6971071362495422,0.8579424619674683,-0.579055905342102,0.7375578284263611,0.46128296852111816,0.7634614706039429,0.14593705534934998,0.9616197943687439,0.4553770124912262,0.7700288891792297,-0.14579984545707703,0.9883228540420532,0.25921502709388733,0.7814697623252869,0.14062285423278809,0.27312034368515015,0.23838457465171814,0.7822818756103516,-0.1394357830286026,0.9520449638366699,0.08102157711982727,0.7328243255615234,0.17766347527503967,0.3571542203426361
PUSHdown,0.7736082077026367,0.8347676992416382,-0.04450472816824913,0.9980453252792358,0.726349949836731,0.7559880614280701,0.2225305140018463,0.9955567121505737,0.7318376302719116,0.7474705576896667,-0.1695103794336319,0.9995172619819641,0.6203123331069946,0.6718413233757019,0.3351592421531677,0.16727900505065918,0.635666012763977,0.6614577174186707,-0.37342435121536255,0.9535920023918152,0.6192833185195923,0.7807610630989075,0.38075685501098633,0.057123925536870956,0.6971070766448975,0.8576890826225281,-0.4809117317199707,0.7346715331077576,0.4602600634098053,0.7625988721847534,0.1441144496202469,0.9594104886054993,0.4551747739315033,0.767379105091095,-0.14397309720516205,0.9877085089683533,0.2584494948387146,0.7804044485092163,0.13209906220436096,0.2710975408554077,0.23836681246757507,0.7801491022109985,-0.13863909244537354,0.9529832005500793,0.07660533487796783,0.7328149676322937,0.1621532291173935,0.35444238781929016
